"id","name","code","state_id/id","regiune"
"2733","Soimus","Soimu","l10n_ro.RO_BN","Nord-Vest"
"2734","Sieu-Magherus","Sieu-","l10n_ro.RO_BN","Nord-Vest"
"2735","Arcalia","Arcal","l10n_ro.RO_BN","Nord-Vest"
"2736","Chintelnic","Chint","l10n_ro.RO_BN","Nord-Vest"
"2737","Crainimat","Crain","l10n_ro.RO_BN","Nord-Vest"
"2738","Podirei","Podir","l10n_ro.RO_BN","Nord-Vest"
"2739","Saratel","Sarat","l10n_ro.RO_BN","Nord-Vest"
"2740","Valea Magherusului","Valea","l10n_ro.RO_BN","Nord-Vest"
"2741","Sieu-Odorhei","Sieu-","l10n_ro.RO_BN","Nord-Vest"
"2742","Agrisu de Jos","Agris","l10n_ro.RO_BN","Nord-Vest"
"2743","Agrisu de Sus","Agris","l10n_ro.RO_BN","Nord-Vest"
"2744","Bretea","Brete","l10n_ro.RO_BN","Nord-Vest"
"2745","Coasta","Coast","l10n_ro.RO_BN","Nord-Vest"
"2746","Cristur-Sieu","Crist","l10n_ro.RO_BN","Nord-Vest"
"2747","Sirioara","Sirio","l10n_ro.RO_BN","Nord-Vest"
"2748","Sieut","Sieut","l10n_ro.RO_BN","Nord-Vest"
"2749","Lunca","Lunca","l10n_ro.RO_BN","Nord-Vest"
"2750","Rustior","Rusti","l10n_ro.RO_BN","Nord-Vest"
"2751","Sebis","Sebis","l10n_ro.RO_BN","Nord-Vest"
"2752","Sintereag","Sinte","l10n_ro.RO_BN","Nord-Vest"
"2753","Blajenii de Jos","Blaje","l10n_ro.RO_BN","Nord-Vest"
"2754","Blajenii de Sus","Blaje","l10n_ro.RO_BN","Nord-Vest"
"2755","Caila","Caila","l10n_ro.RO_BN","Nord-Vest"
"2756","Cociu","Cociu","l10n_ro.RO_BN","Nord-Vest"
"2757","Sieu-Sfantu","Sieu-","l10n_ro.RO_BN","Nord-Vest"
"2758","Sintereag-Gara","Sinte","l10n_ro.RO_BN","Nord-Vest"
"2759","Teaca","Teaca","l10n_ro.RO_BN","Nord-Vest"
"2760","Archiud","Archi","l10n_ro.RO_BN","Nord-Vest"
"2761","Budurleni","Budur","l10n_ro.RO_BN","Nord-Vest"
"2762","Ocnita","Ocnit","l10n_ro.RO_BN","Nord-Vest"
"2763","Pinticu","Pinti","l10n_ro.RO_BN","Nord-Vest"
"2764","Viile Tecii","Viile","l10n_ro.RO_BN","Nord-Vest"
"2765","Telciu","Telci","l10n_ro.RO_BN","Nord-Vest"
"2766","Fiad","Fiad","l10n_ro.RO_BN","Nord-Vest"
"2767","Telcisor","Telci","l10n_ro.RO_BN","Nord-Vest"
"2768","Tiha Bargaului","Tiha ","l10n_ro.RO_BN","Nord-Vest"
"2769","Ciosa","Ciosa","l10n_ro.RO_BN","Nord-Vest"
"2770","Muresenii Bargaului","Mures","l10n_ro.RO_BN","Nord-Vest"
"2771","Piatra Fantanele","Piatr","l10n_ro.RO_BN","Nord-Vest"
"2772","Tureac","Turea","l10n_ro.RO_BN","Nord-Vest"
"2773","Tarlisua","Tarli","l10n_ro.RO_BN","Nord-Vest"
"2774","Agries","Agrie","l10n_ro.RO_BN","Nord-Vest"
"2775","Agriesel","Agrie","l10n_ro.RO_BN","Nord-Vest"
"2776","Borleasa","Borle","l10n_ro.RO_BN","Nord-Vest"
"2777","Cireasi","Cirea","l10n_ro.RO_BN","Nord-Vest"
"2778","Lunca Sateasca","Lunca","l10n_ro.RO_BN","Nord-Vest"
"2779","Moliset","Molis","l10n_ro.RO_BN","Nord-Vest"
"2780","Oarzina","Oarzi","l10n_ro.RO_BN","Nord-Vest"
"2781","Racatesu","Racat","l10n_ro.RO_BN","Nord-Vest"
"2782","Sendroaia","Sendr","l10n_ro.RO_BN","Nord-Vest"
"2783","Uriu","Uriu","l10n_ro.RO_BN","Nord-Vest"
"2784","Cristestii Ciceului","Crist","l10n_ro.RO_BN","Nord-Vest"
"2785","Hasmasu Ciceului","Hasma","l10n_ro.RO_BN","Nord-Vest"
"2786","Ilisua","Ilisu","l10n_ro.RO_BN","Nord-Vest"
"2787","Urmenis","Urmen","l10n_ro.RO_BN","Nord-Vest"
"2788","Camp","Camp","l10n_ro.RO_BN","Nord-Vest"
"2789","Coseriu","Coser","l10n_ro.RO_BN","Nord-Vest"
"2790","Delureni","Delur","l10n_ro.RO_BN","Nord-Vest"
"2791","Fanate","Fanat","l10n_ro.RO_BN","Nord-Vest"
"2792","Podenii","Poden","l10n_ro.RO_BN","Nord-Vest"
"2793","Scoabe","Scoab","l10n_ro.RO_BN","Nord-Vest"
"2794","Sopteriu","Sopte","l10n_ro.RO_BN","Nord-Vest"
"2795","Valea","Valea","l10n_ro.RO_BN","Nord-Vest"
"2796","Valea Mare","Valea","l10n_ro.RO_BN","Nord-Vest"
"2797","Zagra","Zagra","l10n_ro.RO_BN","Nord-Vest"
"2798","Alunisul","Aluni","l10n_ro.RO_BN","Nord-Vest"
"2799","Perisor","Peris","l10n_ro.RO_BN","Nord-Vest"
"2800","Poienile Zagrei","Poien","l10n_ro.RO_BN","Nord-Vest"
"2801","Suplai","Supla","l10n_ro.RO_BN","Nord-Vest"
"2802","Botosani","Botos","l10n_ro.RO_BT","Nord-Est"
"2803","Curtesti","Curte","l10n_ro.RO_BT","Nord-Est"
"2804","Agafton","Agaft","l10n_ro.RO_BT","Nord-Est"
"2805","Baiceni","Baice","l10n_ro.RO_BT","Nord-Est"
"2806","Hudum","Hudum","l10n_ro.RO_BT","Nord-Est"
"2807","Manastirea Doamnei","Manas","l10n_ro.RO_BT","Nord-Est"
"2808","Oraseni-Deal","Orase","l10n_ro.RO_BT","Nord-Est"
"2809","Oraseni-Vale","Orase","l10n_ro.RO_BT","Nord-Est"
"2810","Rachiti","Rachi","l10n_ro.RO_BT","Nord-Est"
"2811","Cismea","Cisme","l10n_ro.RO_BT","Nord-Est"
"2812","Costesti","Coste","l10n_ro.RO_BT","Nord-Est"
"2813","Rosiori","Rosio","l10n_ro.RO_BT","Nord-Est"
"2814","Stauceni","Stauc","l10n_ro.RO_BT","Nord-Est"
"2815","Silistea","Silis","l10n_ro.RO_BT","Nord-Est"
"2816","Tocileni","Tocil","l10n_ro.RO_BT","Nord-Est"
"2817","Victoria","Victo","l10n_ro.RO_BT","Nord-Est"
"2818","Darabani","Darab","l10n_ro.RO_BT","Nord-Est"
"2819","Bajura","Bajur","l10n_ro.RO_BT","Nord-Est"
"2820","Esanca","Esanc","l10n_ro.RO_BT","Nord-Est"
"2821","Lismanita","Lisma","l10n_ro.RO_BT","Nord-Est"
"2822","Dorohoi","Doroh","l10n_ro.RO_BT","Nord-Est"
"2823","Dealu Mare","Dealu","l10n_ro.RO_BT","Nord-Est"
"2824","Loturi Enescu","Lotur","l10n_ro.RO_BT","Nord-Est"
"2825","Progresul","Progr","l10n_ro.RO_BT","Nord-Est"
"2826","Saveni","Saven","l10n_ro.RO_BT","Nord-Est"
"2827","Bodeasa","Bodea","l10n_ro.RO_BT","Nord-Est"
"2828","Bozieni","Bozie","l10n_ro.RO_BT","Nord-Est"
"2829","Chiscareni","Chisc","l10n_ro.RO_BT","Nord-Est"
"2830","Petricani","Petri","l10n_ro.RO_BT","Nord-Est"
"2831","Sat Nou","Sat N","l10n_ro.RO_BT","Nord-Est"
"2832","Albesti","Albes","l10n_ro.RO_BT","Nord-Est"
"2833","Buimaceni","Buima","l10n_ro.RO_BT","Nord-Est"
"2834","Costiugeni","Costi","l10n_ro.RO_BT","Nord-Est"
"2835","Jijia","Jijia","l10n_ro.RO_BT","Nord-Est"
"2836","Mascateni","Masca","l10n_ro.RO_BT","Nord-Est"
"2837","Tudor Vladimirescu","Tudor","l10n_ro.RO_BT","Nord-Est"
"2838","Avrameni","Avram","l10n_ro.RO_BT","Nord-Est"
"2839","Adaseni","Adase","l10n_ro.RO_BT","Nord-Est"
"2840","Aurel Vlaicu","Aurel","l10n_ro.RO_BT","Nord-Est"
"2841","Dimitrie Cantemir","Dimit","l10n_ro.RO_BT","Nord-Est"
"2842","Ichimeni","Ichim","l10n_ro.RO_BT","Nord-Est"
"2843","Panaitoaia","Panai","l10n_ro.RO_BT","Nord-Est"
"2844","Timus","Timus","l10n_ro.RO_BT","Nord-Est"
"2845","Tudor Vladimirescu","Tudor","l10n_ro.RO_BT","Nord-Est"
"2846","Zoitani","Zoita","l10n_ro.RO_BT","Nord-Est"
"2847","Baluseni","Balus","l10n_ro.RO_BT","Nord-Est"
"2848","Balusenii Noi","Balus","l10n_ro.RO_BT","Nord-Est"
"2849","Buzeni","Buzen","l10n_ro.RO_BT","Nord-Est"
"2850","Cosuleni","Cosul","l10n_ro.RO_BT","Nord-Est"
"2851","Draxini","Draxi","l10n_ro.RO_BT","Nord-Est"
"2852","Zaicesti","Zaice","l10n_ro.RO_BT","Nord-Est"
"2853","Braesti","Braes","l10n_ro.RO_BT","Nord-Est"
"2854","Poiana","Poian","l10n_ro.RO_BT","Nord-Est"
"2855","Popeni","Popen","l10n_ro.RO_BT","Nord-Est"
"2856","Valcelele","Valce","l10n_ro.RO_BT","Nord-Est"
"2857","Broscauti","Brosc","l10n_ro.RO_BT","Nord-Est"
"2858","Slobozia","Slobo","l10n_ro.RO_BT","Nord-Est"
"2859","Bucecea","Bucec","l10n_ro.RO_BT","Nord-Est"
"2860","Bohoghina","Bohog","l10n_ro.RO_BT","Nord-Est"
"2861","Calinesti","Calin","l10n_ro.RO_BT","Nord-Est"
"2862","Calarasi","Calar","l10n_ro.RO_BT","Nord-Est"
"2863","Libertatea","Liber","l10n_ro.RO_BT","Nord-Est"
"2864","Plesani","Plesa","l10n_ro.RO_BT","Nord-Est"
"2865","Concesti","Conce","l10n_ro.RO_BT","Nord-Est"
"2866","Movileni","Movil","l10n_ro.RO_BT","Nord-Est"
"2867","Copalau","Copal","l10n_ro.RO_BT","Nord-Est"
"2868","Buda","Buda","l10n_ro.RO_BT","Nord-Est"
"2869","Cerbu","Cerbu","l10n_ro.RO_BT","Nord-Est"
"2870","Cosula","Cosul","l10n_ro.RO_BT","Nord-Est"
"2871","Cotu","Cotu","l10n_ro.RO_BT","Nord-Est"
"2872","Padureni","Padur","l10n_ro.RO_BT","Nord-Est"
"2873","Supitca","Supit","l10n_ro.RO_BT","Nord-Est"
"2874","Cordareni","Corda","l10n_ro.RO_BT","Nord-Est"
"2875","Grivita","Grivi","l10n_ro.RO_BT","Nord-Est"
"2876","Corlateni","Corla","l10n_ro.RO_BT","Nord-Est"
"2877","Carasa","Caras","l10n_ro.RO_BT","Nord-Est"
"2878","Dimacheni","Dimac","l10n_ro.RO_BT","Nord-Est"
"2879","Mateieni","Matei","l10n_ro.RO_BT","Nord-Est"
"2880","Podeni","Poden","l10n_ro.RO_BT","Nord-Est"
"2881","Recia-Verbia","Recia","l10n_ro.RO_BT","Nord-Est"
"2882","Vladeni","Vlade","l10n_ro.RO_BT","Nord-Est"
"2883","Corni","Corni","l10n_ro.RO_BT","Nord-Est"
"2884","Balta Arsa","Balta","l10n_ro.RO_BT","Nord-Est"
"2885","Mesteacan","Meste","l10n_ro.RO_BT","Nord-Est"
"2886","Sarafinesti","Saraf","l10n_ro.RO_BT","Nord-Est"
"2887","Cotusca","Cotus","l10n_ro.RO_BT","Nord-Est"
"2888","Avram Iancu","Avram","l10n_ro.RO_BT","Nord-Est"
"2889","Cotu Miculinti","Cotu ","l10n_ro.RO_BT","Nord-Est"
"2890","Crasnaleuca","Crasn","l10n_ro.RO_BT","Nord-Est"
"2891","Ghireni","Ghire","l10n_ro.RO_BT","Nord-Est"
"2892","Mihail Kogalniceanu","Mihai","l10n_ro.RO_BT","Nord-Est"
"2893","Nichiteni","Nichi","l10n_ro.RO_BT","Nord-Est"
"2894","Nicolae Balcescu","Nicol","l10n_ro.RO_BT","Nord-Est"
"2895","Putureni","Putur","l10n_ro.RO_BT","Nord-Est"
"2896","Cristesti","Crist","l10n_ro.RO_BT","Nord-Est"
"2897","Oneaga","Oneag","l10n_ro.RO_BT","Nord-Est"
"2898","Schit-Oraseni","Schit","l10n_ro.RO_BT","Nord-Est"
"2899","Unguroaia","Ungur","l10n_ro.RO_BT","Nord-Est"
"2900","Cristinesti","Crist","l10n_ro.RO_BT","Nord-Est"
"2901","Baranca","Baran","l10n_ro.RO_BT","Nord-Est"
"2902","Dragalina","Draga","l10n_ro.RO_BT","Nord-Est"
"2903","Fundu Hertii","Fundu","l10n_ro.RO_BT","Nord-Est"
"2904","Poiana","Poian","l10n_ro.RO_BT","Nord-Est"
"2905","Dersca","Dersc","l10n_ro.RO_BT","Nord-Est"
"2906","Lozna","Lozna","l10n_ro.RO_BT","Nord-Est"
"2907","Strateni","Strat","l10n_ro.RO_BT","Nord-Est"
"2908","Dangeni","Dange","l10n_ro.RO_BT","Nord-Est"
"2909","Hulub","Hulub","l10n_ro.RO_BT","Nord-Est"
"2910","Iacobeni","Iacob","l10n_ro.RO_BT","Nord-Est"
"2911","Strahotin","Strah","l10n_ro.RO_BT","Nord-Est"
"2912","Dobarceni","Dobar","l10n_ro.RO_BT","Nord-Est"
"2913","Bivolari","Bivol","l10n_ro.RO_BT","Nord-Est"
"2914","Cismanesti","Cisma","l10n_ro.RO_BT","Nord-Est"
"2915","Livada","Livad","l10n_ro.RO_BT","Nord-Est"
"2916","Murguta","Murgu","l10n_ro.RO_BT","Nord-Est"
"2917","Brateni","Brate","l10n_ro.RO_BT","Nord-Est"
"2918","Draguseni","Dragu","l10n_ro.RO_BT","Nord-Est"
"2919","Podriga","Podri","l10n_ro.RO_BT","Nord-Est"
"2920","Sarata-Draguseni","Sarat","l10n_ro.RO_BT","Nord-Est"
"2921","Durnesti","Durne","l10n_ro.RO_BT","Nord-Est"
"2922","Babiceni","Babic","l10n_ro.RO_BT","Nord-Est"
"2923","Barsanesti","Barsa","l10n_ro.RO_BT","Nord-Est"
"2924","Brosteni","Brost","l10n_ro.RO_BT","Nord-Est"
"2925","Cucuteni","Cucut","l10n_ro.RO_BT","Nord-Est"
"2926","Guranda","Guran","l10n_ro.RO_BT","Nord-Est"
"2927","Flamanzi","Flama","l10n_ro.RO_BT","Nord-Est"
"2928","Poiana","Poian","l10n_ro.RO_BT","Nord-Est"
"2929","Frumusica","Frumu","l10n_ro.RO_BT","Nord-Est"
"2930","Boscoteni","Bosco","l10n_ro.RO_BT","Nord-Est"
"2931","Radeni","Raden","l10n_ro.RO_BT","Nord-Est"
"2932","Storesti","Store","l10n_ro.RO_BT","Nord-Est"
"2933","Sendreni","Sendr","l10n_ro.RO_BT","Nord-Est"
"2934","Vladeni-Deal","Vlade","l10n_ro.RO_BT","Nord-Est"
"2935","Dumeni","Dumen","l10n_ro.RO_BT","Nord-Est"
"2936","Arborea","Arbor","l10n_ro.RO_BT","Nord-Est"
"2937","George Enescu","Georg","l10n_ro.RO_BT","Nord-Est"
"2938","Popeni","Popen","l10n_ro.RO_BT","Nord-Est"
"2939","Stanca","Stanc","l10n_ro.RO_BT","Nord-Est"
"2940","Gorbanesti","Gorba","l10n_ro.RO_BT","Nord-Est"
"2941","Batranesti","Batra","l10n_ro.RO_BT","Nord-Est"
"2942","George Cosbuc","Georg","l10n_ro.RO_BT","Nord-Est"
"2943","Mihai Eminescu","Mihai","l10n_ro.RO_BT","Nord-Est"
"2944","Siliscani","Silis","l10n_ro.RO_BT","Nord-Est"
"2945","Socrujeni","Socru","l10n_ro.RO_BT","Nord-Est"
"2946","Viforeni","Vifor","l10n_ro.RO_BT","Nord-Est"
"2947","Vanatori","Vanat","l10n_ro.RO_BT","Nord-Est"
"2948","Havarna","Havar","l10n_ro.RO_BT","Nord-Est"
"2949","Balinti","Balin","l10n_ro.RO_BT","Nord-Est"
"2950","Galbeni","Galbe","l10n_ro.RO_BT","Nord-Est"
"2951","Garbeni","Garbe","l10n_ro.RO_BT","Nord-Est"
"2952","Niculcea","Nicul","l10n_ro.RO_BT","Nord-Est"
"2953","Tataraseni","Tatar","l10n_ro.RO_BT","Nord-Est"
"2954","Hanesti","Hanes","l10n_ro.RO_BT","Nord-Est"
"2955","Borolea","Borol","l10n_ro.RO_BT","Nord-Est"
"2956","Moara Jorii","Moara","l10n_ro.RO_BT","Nord-Est"
"2957","Sarata-Basarab","Sarat","l10n_ro.RO_BT","Nord-Est"
"2958","Slobozia Hanesti","Slobo","l10n_ro.RO_BT","Nord-Est"
"2959","Hiliseu-Horia","Hilis","l10n_ro.RO_BT","Nord-Est"
"2960","Corjauti","Corja","l10n_ro.RO_BT","Nord-Est"
"2961","Hiliseu-Closca","Hilis","l10n_ro.RO_BT","Nord-Est"
"2962","Hiliseu-Crisan","Hilis","l10n_ro.RO_BT","Nord-Est"
"2963","Iezer","Iezer","l10n_ro.RO_BT","Nord-Est"
"2964","Hlipiceni","Hlipi","l10n_ro.RO_BT","Nord-Est"
"2965","Dragalina","Draga","l10n_ro.RO_BT","Nord-Est"
"2966","Victoria","Victo","l10n_ro.RO_BT","Nord-Est"
"2967","Hudesti","Hudes","l10n_ro.RO_BT","Nord-Est"
"2968","Alba","Alba","l10n_ro.RO_BT","Nord-Est"
"2969","Baranca","Baran","l10n_ro.RO_BT","Nord-Est"
"2970","Mlenauti","Mlena","l10n_ro.RO_BT","Nord-Est"
"2971","Ibanesti","Ibane","l10n_ro.RO_BT","Nord-Est"
"2972","Dumbravita","Dumbr","l10n_ro.RO_BT","Nord-Est"
"2973","Leorda","Leord","l10n_ro.RO_BT","Nord-Est"
"2974","Belcea","Belce","l10n_ro.RO_BT","Nord-Est"
"2975","Costinesti","Costi","l10n_ro.RO_BT","Nord-Est"
"2976","Dolina","Dolin","l10n_ro.RO_BT","Nord-Est"
"2977","Mitoc","Mitoc","l10n_ro.RO_BT","Nord-Est"
"2978","Lunca","Lunca","l10n_ro.RO_BT","Nord-Est"
"2979","Stroiesti","Stroi","l10n_ro.RO_BT","Nord-Est"
"2980","Zlatunoaia","Zlatu","l10n_ro.RO_BT","Nord-Est"
"2981","Manoleasa","Manol","l10n_ro.RO_BT","Nord-Est"
"2982","Bold","Bold","l10n_ro.RO_BT","Nord-Est"
"2983","Flondora","Flond","l10n_ro.RO_BT","Nord-Est"
"2984","Iorga","Iorga","l10n_ro.RO_BT","Nord-Est"
"2985","Liveni","Liven","l10n_ro.RO_BT","Nord-Est"
"2986","Loturi","Lotur","l10n_ro.RO_BT","Nord-Est"
"2987","Manoleasa-Prut","Manol","l10n_ro.RO_BT","Nord-Est"
"2988","Sadoveni","Sadov","l10n_ro.RO_BT","Nord-Est"
"2989","Serpenita","Serpe","l10n_ro.RO_BT","Nord-Est"
"2990","Zahoreni","Zahor","l10n_ro.RO_BT","Nord-Est"
"2991","Ipotesti","Ipote","l10n_ro.RO_BT","Nord-Est"
"2992","Baisa","Baisa","l10n_ro.RO_BT","Nord-Est"
"2993","Catamaresti","Catam","l10n_ro.RO_BT","Nord-Est"
"2994","Catamaresti-Deal","Catam","l10n_ro.RO_BT","Nord-Est"
"2995","Cervicesti","Cervi","l10n_ro.RO_BT","Nord-Est"
"2996","Cervicesti-Deal","Cervi","l10n_ro.RO_BT","Nord-Est"
"2997","Cucorani","Cucor","l10n_ro.RO_BT","Nord-Est"
"2998","Manolesti","Manol","l10n_ro.RO_BT","Nord-Est"
"2999","Stancesti","Stanc","l10n_ro.RO_BT","Nord-Est"
"3000","Mihaileni","Mihai","l10n_ro.RO_BT","Nord-Est"
"3001","Calinesti","Calin","l10n_ro.RO_BT","Nord-Est"
"3002","Candesti","Cande","l10n_ro.RO_BT","Nord-Est"
"3003","Parau Negru","Parau","l10n_ro.RO_BT","Nord-Est"
"3004","Rogojesti","Rogoj","l10n_ro.RO_BT","Nord-Est"
"3005","Talpa","Talpa","l10n_ro.RO_BT","Nord-Est"
"3006","Vitcani","Vitca","l10n_ro.RO_BT","Nord-Est"
"3007","Mihalaseni","Mihal","l10n_ro.RO_BT","Nord-Est"
"3008","Caraiman","Carai","l10n_ro.RO_BT","Nord-Est"
"3009","Nastase","Nasta","l10n_ro.RO_BT","Nord-Est"
"3010","Negresti","Negre","l10n_ro.RO_BT","Nord-Est"
"3011","Paun","Paun","l10n_ro.RO_BT","Nord-Est"
"3012","Sarata","Sarat","l10n_ro.RO_BT","Nord-Est"
"3013","Slobozia Siliscani","Slobo","l10n_ro.RO_BT","Nord-Est"
"3014","Mileanca","Milea","l10n_ro.RO_BT","Nord-Est"
"3015","Codreni","Codre","l10n_ro.RO_BT","Nord-Est"
"3016","Scutari","Scuta","l10n_ro.RO_BT","Nord-Est"
"3017","Selistea","Selis","l10n_ro.RO_BT","Nord-Est"
"3018","Mitoc","Mitoc","l10n_ro.RO_BT","Nord-Est"
"3019","Horia","Horia","l10n_ro.RO_BT","Nord-Est"
"3020","Nicolae Balcescu","Nicol","l10n_ro.RO_BT","Nord-Est"
"3021","Chitoveni","Chito","l10n_ro.RO_BT","Nord-Est"
"3022","Prisacani","Prisa","l10n_ro.RO_BT","Nord-Est"
"3023","Nicseni","Nicse","l10n_ro.RO_BT","Nord-Est"
"3024","Dacia","Dacia","l10n_ro.RO_BT","Nord-Est"
"3025","Dorobanti","Dorob","l10n_ro.RO_BT","Nord-Est"
"3026","Paltinis","Palti","l10n_ro.RO_BT","Nord-Est"
"3027","Cuzlau","Cuzla","l10n_ro.RO_BT","Nord-Est"
"3028","Horodistea","Horod","l10n_ro.RO_BT","Nord-Est"
"3029","Slobozia","Slobo","l10n_ro.RO_BT","Nord-Est"
"3030","Pomarla","Pomar","l10n_ro.RO_BT","Nord-Est"
"3031","Hulubesti","Hulub","l10n_ro.RO_BT","Nord-Est"
"3032","Racovat","Racov","l10n_ro.RO_BT","Nord-Est"
"3033","Prajeni","Praje","l10n_ro.RO_BT","Nord-Est"
"3034","Campeni","Campe","l10n_ro.RO_BT","Nord-Est"
"3035","Luparia","Lupar","l10n_ro.RO_BT","Nord-Est"
"3036","Miletin","Milet","l10n_ro.RO_BT","Nord-Est"
"3037","Radauti-Prut","Radau","l10n_ro.RO_BT","Nord-Est"
"3038","Miorcani","Miorc","l10n_ro.RO_BT","Nord-Est"
"3039","Rediu","Rediu","l10n_ro.RO_BT","Nord-Est"
"3040","Rauseni","Rause","l10n_ro.RO_BT","Nord-Est"
"3041","Doina","Doina","l10n_ro.RO_BT","Nord-Est"
"3042","Pogorasti","Pogor","l10n_ro.RO_BT","Nord-Est"
"3043","Rediu","Rediu","l10n_ro.RO_BT","Nord-Est"
"3044","Stolniceni","Stoln","l10n_ro.RO_BT","Nord-Est"
"3045","Ripiceni","Ripic","l10n_ro.RO_BT","Nord-Est"
"3046","Cinghiniia","Cingh","l10n_ro.RO_BT","Nord-Est"
"3047","Lehnesti","Lehne","l10n_ro.RO_BT","Nord-Est"
"3048","Movila Rupta","Movil","l10n_ro.RO_BT","Nord-Est"
"3049","Popoaia","Popoa","l10n_ro.RO_BT","Nord-Est"
"3050","Ripicenii Vechi","Ripic","l10n_ro.RO_BT","Nord-Est"
"3051","Rasca","Rasca","l10n_ro.RO_BT","Nord-Est"
"3052","Roma","Roma","l10n_ro.RO_BT","Nord-Est"
"3053","Cotargaci","Cotar","l10n_ro.RO_BT","Nord-Est"
"3054","Romanesti","Roman","l10n_ro.RO_BT","Nord-Est"
"3055","Damideni","Damid","l10n_ro.RO_BT","Nord-Est"
"3056","Romanesti-Vale","Roman","l10n_ro.RO_BT","Nord-Est"
"3057","Sarata","Sarat","l10n_ro.RO_BT","Nord-Est"
"3058","Santa Mare","Santa","l10n_ro.RO_BT","Nord-Est"
"3059","Badarai","Badar","l10n_ro.RO_BT","Nord-Est"
"3060","Berza","Berza","l10n_ro.RO_BT","Nord-Est"
"3061","Bogdanesti","Bogda","l10n_ro.RO_BT","Nord-Est"
"3062","Durnesti","Durne","l10n_ro.RO_BT","Nord-Est"
"3063","Iliseni","Ilise","l10n_ro.RO_BT","Nord-Est"
"3064","Ranghilesti","Rangh","l10n_ro.RO_BT","Nord-Est"
"3065","Ranghilesti-Deal","Rangh","l10n_ro.RO_BT","Nord-Est"
"3066","Suharau","Suhar","l10n_ro.RO_BT","Nord-Est"
"3067","Izvoare","Izvoa","l10n_ro.RO_BT","Nord-Est"
"3068","Lisna","Lisna","l10n_ro.RO_BT","Nord-Est"
"3069","Oroftiana","Oroft","l10n_ro.RO_BT","Nord-Est"
"3070","Plevna","Plevn","l10n_ro.RO_BT","Nord-Est"
"3071","Smardan","Smard","l10n_ro.RO_BT","Nord-Est"
"3072","Sulita","Sulit","l10n_ro.RO_BT","Nord-Est"
"3073","Blandesti","Bland","l10n_ro.RO_BT","Nord-Est"
"3074","Cerchejeni","Cerch","l10n_ro.RO_BT","Nord-Est"
"3075","Chelis","Cheli","l10n_ro.RO_BT","Nord-Est"
"3076","Dracsani","Dracs","l10n_ro.RO_BT","Nord-Est"
"3077","Soldanesti","Solda","l10n_ro.RO_BT","Nord-Est"
"3078","Sendriceni","Sendr","l10n_ro.RO_BT","Nord-Est"
"3079","Horlaceni","Horla","l10n_ro.RO_BT","Nord-Est"
"3080","Padureni","Padur","l10n_ro.RO_BT","Nord-Est"
"3081","Stefanesti","Stefa","l10n_ro.RO_BT","Nord-Est"
"3082","Badiuti","Badiu","l10n_ro.RO_BT","Nord-Est"
"3083","Bobulesti","Bobul","l10n_ro.RO_BT","Nord-Est"
"3084","Stanca","Stanc","l10n_ro.RO_BT","Nord-Est"
"3085","Stefanesti-Sat","Stefa","l10n_ro.RO_BT","Nord-Est"
"3086","Stiubieni","Stiub","l10n_ro.RO_BT","Nord-Est"
"3087","Ibaneasa","Ibane","l10n_ro.RO_BT","Nord-Est"
"3088","Negreni","Negre","l10n_ro.RO_BT","Nord-Est"
"3089","Todireni","Todir","l10n_ro.RO_BT","Nord-Est"
"3090","Cernesti","Cerne","l10n_ro.RO_BT","Nord-Est"
"3091","Floresti","Flore","l10n_ro.RO_BT","Nord-Est"
"3092","Garbesti","Garbe","l10n_ro.RO_BT","Nord-Est"
"3093","Iuresti","Iures","l10n_ro.RO_BT","Nord-Est"
"3094","Trusesti","Truse","l10n_ro.RO_BT","Nord-Est"
"3095","Buhaceni","Buhac","l10n_ro.RO_BT","Nord-Est"
"3096","Ciritei","Cirit","l10n_ro.RO_BT","Nord-Est"
"3097","Drislea","Drisl","l10n_ro.RO_BT","Nord-Est"
"3098","Ionaseni","Ionas","l10n_ro.RO_BT","Nord-Est"
"3099","Pasateni","Pasat","l10n_ro.RO_BT","Nord-Est"
"3100","Tudora","Tudor","l10n_ro.RO_BT","Nord-Est"
"3101","Ungureni","Ungur","l10n_ro.RO_BT","Nord-Est"
"3102","Borzesti","Borze","l10n_ro.RO_BT","Nord-Est"
"3103","Calugareni","Calug","l10n_ro.RO_BT","Nord-Est"
"3104","Calugarenii Noi","Calug","l10n_ro.RO_BT","Nord-Est"
"3105","Durnesti","Durne","l10n_ro.RO_BT","Nord-Est"
"3106","Mihai Viteazu","Mihai","l10n_ro.RO_BT","Nord-Est"
"3107","Mandresti","Mandr","l10n_ro.RO_BT","Nord-Est"
"3108","Plopenii Mari","Plope","l10n_ro.RO_BT","Nord-Est"
"3109","Plopenii Mici","Plope","l10n_ro.RO_BT","Nord-Est"
"3110","Tautesti","Taute","l10n_ro.RO_BT","Nord-Est"
"3111","Vicoleni","Vicol","l10n_ro.RO_BT","Nord-Est"
"3112","Unteni","Unten","l10n_ro.RO_BT","Nord-Est"
"3113","Burla","Burla","l10n_ro.RO_BT","Nord-Est"
"3114","Burlesti","Burle","l10n_ro.RO_BT","Nord-Est"
"3115","Manastireni","Manas","l10n_ro.RO_BT","Nord-Est"
"3116","Soroceni","Soroc","l10n_ro.RO_BT","Nord-Est"
"3117","Valea Grajdului","Valea","l10n_ro.RO_BT","Nord-Est"
